project_id,project_version,project_title,project_creation_datetime,project_publish_datetime,project_doi,nih_text,nibib_text,nhlbi_text,author_id,author_name,author_join_date,project_citation,project_citation_url
323,1.0.1,"PTB-XL, a large publicly available electrocardiography dataset",2020-04-24 17:59:22.527540+00:00,2020-04-24 17:59:22.527570+00:00,10.13026/x4td-x982,,,,138,Ralf-Dieter Bousseljot,2020-02-14,"Wagner, P., Strodthoff, N., Bousseljot, R.-D., Kreiseler, D., Lunze, F.I., Samek, W., Schaeffter, T. (2020), PTB-XL: A Large Publicly Available ECG Dataset. Scientific Data. https://doi.org/10.1038/s41597-020-0495-6",https://doi.org/10.1038/s41597-020-0495-6
323,1.0.1,"PTB-XL, a large publicly available electrocardiography dataset",2020-04-24 17:59:22.527540+00:00,2020-04-24 17:59:22.527570+00:00,10.13026/x4td-x982,,,,137,Wojciech Samek,2020-02-12,"Wagner, P., Strodthoff, N., Bousseljot, R.-D., Kreiseler, D., Lunze, F.I., Samek, W., Schaeffter, T. (2020), PTB-XL: A Large Publicly Available ECG Dataset. Scientific Data. https://doi.org/10.1038/s41597-020-0495-6",https://doi.org/10.1038/s41597-020-0495-6
323,1.0.1,"PTB-XL, a large publicly available electrocardiography dataset",2020-04-24 17:59:22.527540+00:00,2020-04-24 17:59:22.527570+00:00,10.13026/x4td-x982,,,,135,Tobias Schaeffter,2020-02-12,"Wagner, P., Strodthoff, N., Bousseljot, R.-D., Kreiseler, D., Lunze, F.I., Samek, W., Schaeffter, T. (2020), PTB-XL: A Large Publicly Available ECG Dataset. Scientific Data. https://doi.org/10.1038/s41597-020-0495-6",https://doi.org/10.1038/s41597-020-0495-6
495,1.0.2,"PTB-XL, a large publicly available electrocardiography dataset",2022-08-18 18:55:52.075715+00:00,2022-08-18 18:55:52.075734+00:00,10.13026/zx4k-te85,,,,1218,Patrick Wagner,2020-02-11,"Wagner, P., Strodthoff, N., Bousseljot, R.-D., Kreiseler, D., Lunze, F.I., Samek, W., Schaeffter, T. (2020), PTB-XL: A Large Publicly Available ECG Dataset. Scientific Data. https://doi.org/10.1038/s41597-020-0495-6",https://doi.org/10.1038/s41597-020-0495-6
495,1.0.2,"PTB-XL, a large publicly available electrocardiography dataset",2022-08-18 18:55:52.075715+00:00,2022-08-18 18:55:52.075734+00:00,10.13026/zx4k-te85,,,,1219,Nils Strodthoff,2020-02-11,"Wagner, P., Strodthoff, N., Bousseljot, R.-D., Kreiseler, D., Lunze, F.I., Samek, W., Schaeffter, T. (2020), PTB-XL: A Large Publicly Available ECG Dataset. Scientific Data. https://doi.org/10.1038/s41597-020-0495-6",https://doi.org/10.1038/s41597-020-0495-6
495,1.0.2,"PTB-XL, a large publicly available electrocardiography dataset",2022-08-18 18:55:52.075715+00:00,2022-08-18 18:55:52.075734+00:00,10.13026/zx4k-te85,,,,1217,Ralf-Dieter Bousseljot,2020-02-14,"Wagner, P., Strodthoff, N., Bousseljot, R.-D., Kreiseler, D., Lunze, F.I., Samek, W., Schaeffter, T. (2020), PTB-XL: A Large Publicly Available ECG Dataset. Scientific Data. https://doi.org/10.1038/s41597-020-0495-6",https://doi.org/10.1038/s41597-020-0495-6
495,1.0.2,"PTB-XL, a large publicly available electrocardiography dataset",2022-08-18 18:55:52.075715+00:00,2022-08-18 18:55:52.075734+00:00,10.13026/zx4k-te85,,,,1216,Wojciech Samek,2020-02-12,"Wagner, P., Strodthoff, N., Bousseljot, R.-D., Kreiseler, D., Lunze, F.I., Samek, W., Schaeffter, T. (2020), PTB-XL: A Large Publicly Available ECG Dataset. Scientific Data. https://doi.org/10.1038/s41597-020-0495-6",https://doi.org/10.1038/s41597-020-0495-6
495,1.0.2,"PTB-XL, a large publicly available electrocardiography dataset",2022-08-18 18:55:52.075715+00:00,2022-08-18 18:55:52.075734+00:00,10.13026/zx4k-te85,,,,1215,Tobias Schaeffter,2020-02-12,"Wagner, P., Strodthoff, N., Bousseljot, R.-D., Kreiseler, D., Lunze, F.I., Samek, W., Schaeffter, T. (2020), PTB-XL: A Large Publicly Available ECG Dataset. Scientific Data. https://doi.org/10.1038/s41597-020-0495-6",https://doi.org/10.1038/s41597-020-0495-6
508,1.0.3,"PTB-XL, a large publicly available electrocardiography dataset",2022-11-09 16:24:45.348620+00:00,2022-11-09 16:24:45.348652+00:00,10.13026/kfzx-aw45,,,,1289,Patrick Wagner,2020-02-11,"Wagner, P., Strodthoff, N., Bousseljot, R.-D., Kreiseler, D., Lunze, F.I., Samek, W., Schaeffter, T. (2020), PTB-XL: A Large Publicly Available ECG Dataset. Scientific Data. https://doi.org/10.1038/s41597-020-0495-6",https://doi.org/10.1038/s41597-020-0495-6
508,1.0.3,"PTB-XL, a large publicly available electrocardiography dataset",2022-11-09 16:24:45.348620+00:00,2022-11-09 16:24:45.348652+00:00,10.13026/kfzx-aw45,,,,1291,Nils Strodthoff,2020-02-11,"Wagner, P., Strodthoff, N., Bousseljot, R.-D., Kreiseler, D., Lunze, F.I., Samek, W., Schaeffter, T. (2020), PTB-XL: A Large Publicly Available ECG Dataset. Scientific Data. https://doi.org/10.1038/s41597-020-0495-6",https://doi.org/10.1038/s41597-020-0495-6
